TimeStamp,Course Name,Module,Problem,Duration,Content Type,Url,eventtype ,eventdata 
18/07/2015 15:22:12,,,,,,https://www.udacity.com/course/viewer#!/c-cs046/l-176475143/e-176644158/m-177051170,Mouse,"MOUSE3: Mouse clicked! (893, 627) BUTTON [Tag Name :BUTTON]  MOUSE3: Mouse clicked! (893, 627) BUTTON [Tag Name :BUTTON]  MOUSE3: Mouse clicked! (893, 627) BUTTON [Tag Name :BUTTON]  MOUSE3: Mouse clicked! (893, 627) BUTTON [Tag Name :BUTTON]  MOUSE3: Mouse clicked! (893, 627) BUTTON [Tag Name :BUTTON]  MOUSE3: Mouse clicked! (893, 627) BUTTON [Tag Name :BUTTON]  MOUSE3: Mouse clicked! (893, 627) BUTTON [Tag Name :BUTTON]  MOUSE3: Mouse clicked! (893, 627) BUTTON [Tag Name :BUTTON]  MOUSE3: Mouse clicked! (893, 627) BUTTON [Tag Name :BUTTON]  MOUSE3: Mouse clicked! (893, 627) BUTTON [Tag Name :BUTTON] "
18/07/2015 15:22:13,,,,,,https://www.udacity.com/course/viewer#!/c-cs046/l-176475143/e-176644158/m-176976488,Tab,New Tab
18/07/2015 15:23:05,,,,,,https://www.udacity.com/course/viewer#!/c-cs046/l-176475143/e-177067862/m-176976489,Tab,New Tab
18/07/2015 15:23:13,,,,,,https://www.udacity.com/course/viewer#!/c-cs046/l-176475143/e-177067862/m-176976489,Screen,idle
18/07/2015 15:23:25,,,,,,https://www.udacity.com/course/viewer#!/c-cs046/l-176475143/e-177067862/m-176586304,Tab,New Tab
18/07/2015 15:23:28,,,,,,https://www.udacity.com/course/viewer#!/c-cs046/l-176475143/e-177067862/m-176586304,Mouse,"MOUSE3: Mouse clicked! (893, 627) BUTTON [Tag Name :BUTTON]  MOUSE3: Mouse clicked! (893, 627) BUTTON [Tag Name :BUTTON]  MOUSE3: Mouse clicked! (893, 627) BUTTON [Tag Name :BUTTON]  MOUSE3: Mouse clicked! (893, 627) BUTTON [Tag Name :BUTTON]  MOUSE3: Mouse clicked! (893, 627) BUTTON [Tag Name :BUTTON]  MOUSE3: Mouse clicked! (893, 627) BUTTON [Tag Name :BUTTON]  MOUSE3: Mouse clicked! (893, 627) BUTTON [Tag Name :BUTTON]  MOUSE3: Mouse clicked! (893, 627) BUTTON [Tag Name :BUTTON]  MOUSE3: Mouse clicked! (893, 627) BUTTON [Tag Name :BUTTON]  MOUSE3: Mouse clicked! (893, 627) BUTTON [Tag Name :BUTTON]  MOUSE3: Mouse clicked! (893, 627) BUTTON [Tag Name :BUTTON] "
18/07/2015 15:23:28,,,,,,https://www.udacity.com/course/viewer#!/c-cs046/l-176475143/e-177067862/m-176976490,Tab,New Tab
18/07/2015 15:23:28,,,,,,https://www.udacity.com/course/viewer#!/c-cs046/l-176475143/e-177067862/m-176976490,Screen,active
18/07/2015 15:24:04,,,,,,https://www.udacity.com/course/viewer#!/c-cs046/l-176475143/m-179427103,Tab,New Tab
18/07/2015 15:24:37,,,,,,https://www.udacity.com/course/viewer#!/c-cs046/l-176475143/e-176218235/m-176976476,Tab,New Tab
18/07/2015 15:25:12,,,,,,https://www.udacity.com/course/viewer#!/c-cs046/l-176475143/e-176218235/m-176976476,Screen,idle
18/07/2015 15:26:04,,,,,,https://www.udacity.com/course/viewer#!/c-cs046/l-176475143/e-176218235/m-176671251,Screen,active
18/07/2015 15:26:04,,,,,,https://www.udacity.com/course/viewer#!/c-cs046/l-176475143/e-176218235/m-176671251,Tab,New Tab
